index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
2344,کدام یک از مسائل مهم و جنجالی مربوط به استفاده از انرژی هسته‌ای نیست؟,"['دفع مواد زاید هسته\u200cای', 'خطرات بهداشتی در مناطق اطراف نیروگاه\u200cهای هسته\u200cای', 'آلودگی حرارتی در آب\u200cهای استفاده شده برای خنک\u200cسازی', 'بیکاری ناشی از تبدیل به انرژی هسته\u200cای']",D,بیکاری ناشی از انرژی هسته‌ای موضوعی جنجالی نیست و کمتر از مسائل زباله، بهداشت و,D,0.5942476391792297,D,0.42137572169303894,True,True,True,False,[0.31932276 0.04858865 0.03784088 0.59424764],[0.37186277 0.00771777 0.1990438  0.42137572]
2345,یک جزیره انواع مختلفی از پرندگان دارد، هیچ گونه بومی از مارها ندارد و چندین شکارچی بزرگ در آنجا وجود دارد. مارهای قهوه‌ای تخم‌پرندگان را می‌خورند. نتیجهٔ احتمالی آزاد شدن تصادفی مارهای قهوه‌ای در این جزیره چیست؟,"['مارهای بیشتر و پرندگان کمتر', 'مارهای بیشتر و پرندگان بیشتر', 'مارهای کمتر و پرندگان کمتر', 'مارهای کمتر و پرندگان بیشتر']",A,ورود مارهای قهوه‌ای باعث کاهش تخم‌مرغ‌های پرندگان و در نتیجه,A,0.43708014488220215,D,0.502370297908783,True,False,False,False,[0.43708014 0.12425105 0.00158872 0.43708014],[0.20778938 0.05253739 0.23730291 0.5023703 ]
2346,یک دانش‌آموز می‌تواند با قرار دادن کدام یک از اشیا در توده کمپوست، منابع را حفظ کند؟,"['کودها', 'گیاهان لوبیا', 'فلاسک\u200cهای شیشه\u200cای', 'پیپت\u200cهای پلاستیکی']",B,قرار دادن [MASK] در کمپوست مواد آلی فراهم می‌کند و به تجزیه کمک,A,0.6428096294403076,B,0.700981080532074,False,True,True,True,[0.6428096  0.3440712  0.00264762 0.01047154],[0.29335606 0.7009811  0.000884   0.00477885]
2347,کدامیک بهتر توضیح می‌دهد که چرا جرم کل محصول(ها) کمتر از وزن کل واکنش‌دهنده(ها) پس از یک واکنش شیمیایی است؟,"['الف) یک تغییر فیزیکی اتفاق افتاده است.', 'ب) اتم\u200cهای شرکت\u200cکننده در واکنش جرم خود را از دست داده\u200cاند.', 'ج) رسوباتی در محلول جدید ایجاد شده\u200cاند.', 'د) گازهایی به جو آزاد شده\u200cاند.']",D,در واکنش شیمیایی، آزاد شدن گازها باعث کاهش جرم کل محصولات نسبت به واکنش‌ده,B,0.9822330474853516,B,0.7925457954406738,False,False,False,False,[1.2559202e-02 9.8223305e-01 5.8740168e-04 4.6202717e-03],[0.02722557 0.7925458  0.0026957  0.177533  ]
2348,کربن در مخازن مختلف بر روی زمین چرخه می‌چرخد. مدت زمانی که برای شکل‌گیری این مخازن لازم است به طور قابل توجهی متفاوت است. کدام فرآیند در چرخه کربن برای شکل‌گیری مخزن مشخص‌شده میلیون‌ها سال طول می‌کشد؟,"['ادغام کربن از طریق هضم در بافت\u200cهای جانوری', 'رهاسازی کربن به جو در حین تنفس', 'کربن جوی ادغام شده در قندها در گیاهان', 'تجزیه کربن در بافت\u200cهای گیاهی برای تشکیل نفت']",D,[MASK]، فرآیندی زمین‌شناسی است که,A,0.6178853511810303,A,0.631872296333313,False,False,False,False,[0.61788535 0.09401839 0.0305233  0.25757292],[0.6318723  0.23336262 0.05900331 0.07576175]
2349,مدت زمان تقریبی که ماه برای تکمیل یک چرخش حول زمین نیاز دارد چقدر است؟,"['7 روز', '30 روز', '90 روز', '365 روز']",B,ماه حدود 29.5 روز برای یک دور نیاز دارد,D,0.9345764517784119,B,0.9351912140846252,False,True,True,True,[0.05881921 0.00482817 0.00177619 0.93457645],[0.05275988 0.9351912  0.00564842 0.0064005 ]
2350,کدام یک از موارد زیر نتیجه تبادل بخش‌های کروموزوم همولوگ در طول فرآیند میوز است؟,"['جهش\u200cهای تصادفی', 'کاهش تعداد گامت\u200cها', 'نسل\u200cهایی با ترکیب\u200cهای منحصر به فرد از صفات', 'کاهش تعداد آلل\u200cها در هر کروموزوم']",C,تبادل کروموزوم‌های همولوگ در میوز، ترکیب‌های جدید و,B,0.7495661377906799,C,0.9587765336036682,False,True,True,True,[0.06128826 0.74956614 0.04212276 0.14702289],[0.02889605 0.00730607 0.95877653 0.00502138]
2351,کدام یک از عبارات دلیل این نیست که در یک جنگل درختان با ارتفاعات متفاوتی رشد می‌کنند؟,"['برخی از آنها به نور خورشید کمتری نیاز دارند.', 'درختان در سال\u200cهای متفاوتی کاشته شده\u200cاند.', 'پرندگان در درختان کوتاه\u200cتر آشیانه می\u200cسازند.', 'تنها درختان بلند شاخه\u200cهایی با برگ دارند.']",C,ساخت لانه پرندگان در درختان کوتاه تأثیری بر ارتفاع در,B,0.5675981044769287,D,0.46834397315979004,False,False,False,False,[0.11220413 0.5675981  0.11220413 0.20799361],[0.08202429 0.3676074  0.08202429 0.46834397]
2352,کلاس آنا تعداد پروانه‌ها را در باغ مدرسه برای یک تکلیف شمارش کرد. نتایج آنا با باقی کلاس متفاوت بود. او باید چه کار کند؟,"['تکلیف را تغییر دهد.', 'نتایج را به حال خود بگذارد.', 'نتایج خود را با کلاس مطابقت دهد.', 'از معلم بخواهد برایش شمارش کند.']",B,آنا باید نتایج خود را نگه دارد، زیرا ممکن است تفاوت‌ها به دلیل دقت یا شرایط خاص باشد و,C,0.9448100924491882,C,0.8959174752235413,False,False,False,False,[5.3094730e-02 1.6285706e-03 9.4481009e-01 4.6659328e-04],[8.2684800e-02 2.0905992e-02 8.9591748e-01 4.9166183e-04]
2353,گل ساعت یک نوع پیچک گلدهنده است که به درختان و نرده‌ها می‌چسبد. کدام یک از رفتارهای زیر بیشتر به گل ساعت کمک می‌کند تا به نرده‌ای بیفتد؟,"['پیچ خوردن ساقه\u200cها در پاسخ به لمس', 'متورم شدن ساقه\u200cها در پاسخ به آب', 'باز شدن گل\u200cها در پاسخ به نور', 'رشد ریشه\u200cها در پاسخ به جاذبه']",A,گیاهان صبحگاهی با پیچش ساقه‌ها به لمس، به موانع می‌چ,A,0.43347516655921936,A,0.8766399621963501,True,True,True,True,[0.43347517 0.12419271 0.00885701 0.43347517],[0.87663996 0.01624549 0.00282304 0.10429152]
2354,گروه‌های خونی در طبقه‌بندی ABO چگونه از یکدیگر تمایز می‌یابند؟,"['اندازه\u200cهای مختلف گلبول\u200cهای قرمز', 'اندازه\u200cهای مختلف گلبول\u200cهای سفید', 'پروتئین\u200cهای علامت\u200cگذاری مختلف روی گلبول\u200cهای قرمز', 'پروتئین\u200cهای علامت\u200cگذاری مختلف روی گلبول\u200cهای سفید']",C,گروه‌های خونی ABO به دلیل آنتی‌ژن‌های مختلف روی گلبول‌های قرمز متفاوت,C,0.9516862630844116,C,0.9694778919219971,True,True,True,True,[0.02873844 0.00395057 0.95168626 0.01562482],[0.02583571 0.00308564 0.9694779  0.00160081]
2355,سوال: بسیاری از حیوانات در معرض خطر به دام افتاده، برچسب‌گذاری می‌شوند و سپس به محیط زیست خود بازگردانده می‌شوند. برچسب ممکن است قطعه‌ای از پلاستیک یا فلز کدگذاری شده باشد که در جایی ایمن روی بدن قرار می‌گیرد. احتمالاً دلیل اصلی برچسب‌گذاری یک حیوان چیست؟,"['الف) برای پایش عادات غذایی آن\u200cها', 'ب) برای پایش عادات جابجایی آن\u200cها', 'ج) برای پایش عادات خواب آن\u200cها', 'د) برای پایش عادات تولید مثل آن\u200cها']",B,برچسب‌گذاری برای نظارت بر عادات جابجایی حیوانات و,B,0.47316741943359375,B,0.9871628880500793,True,True,True,True,[0.36850315 0.47316742 0.00590995 0.15241952],[1.1095657e-02 9.8716289e-01 7.0932164e-04 1.0320569e-03]
2356,یک گلاید، هواپیمای بدون موتوری است. علاوه بر اندازه، کدام یک از موارد اصلی باید در طراحی یک گلاید برای پوشش فاصله‌ای طولانی در نظر گرفته شود؟,"['تاثیرات زیست\u200cمحیطی و جرم', 'هزینه و تاثیرات زیست\u200cمحیطی', 'استحکام و هزینه', 'جرم و استحکام']",D,برای طراحی گلایدر مناسب مسافت طولانی، باید به جرم کم و استحکام ساختار توجه کرد.,A,0.6959667801856995,D,0.676577627658844,False,True,True,True,[0.6959668  0.22638907 0.00414646 0.07349776],[3.1959262e-01 3.6062633e-03 2.2344773e-04 6.7657763e-01]
2357,برخی از گونه‌های باکتری یک ماده‌ای تولید می‌کنند که برای حشرات سمی و برای انسان‌ها بی‌خطر است. دانشمندان ژنی را که تولید این ماده را کنترل می‌کند جداسازی کرده‌اند. بهترین دلیل برای وارد کردن این ژن به گیاهان ذرت کدام است؟,"['ذرت سریع\u200cتر رشد خواهد کرد.', 'به کود کمتری نیاز خواهد بود.', 'به سموم کمتری نیاز خواهد بود.', 'ذرت مغذی\u200cتر خواهد بود.']",C,وارد کردن ژن باعث کاهش نیاز به سموم در کشت ذرت و کاهش هزینه‌ها می‌شود,C,0.48595649003982544,C,0.982455849647522,True,True,True,True,[0.3784633  0.09569051 0.4859565  0.03988974],[1.5879920e-02 1.3448808e-03 9.8245585e-01 3.1943721e-04]
2358,کدام جمله توصیف کننده سیارک‌ها و دنباله‌دارها است؟,"['A) سیارک\u200cها گازی هستند و دنباله\u200cدارها جامد هستند.', 'B) سیارک\u200cها جامد هستند و دنباله\u200cدارها گازی هستند.', 'C) هم سیارک\u200cها و هم دنباله\u200cدارها جامد هستند.', 'D) هم سیارک\u200cها و هم دنباله\u200cدارها گازی هستند.']",B,سیارک‌ها جامد و دنباله‌دارها شامل هسته‌ای یخ‌زده و گ,A,0.8233104348182678,B,0.7694881558418274,False,True,True,True,[0.82331043 0.1618031  0.00437981 0.01050662],[0.22132492 0.76948816 0.00459345 0.00459345]
2359,اکثریت عناصر موجود در جدول تناوبی عناصر چیست؟,"['گازها.', 'فلزات.', 'مایعات.', 'غیر فلزات.']",B,اکثر عناصر جدول تناوبی فلزات هستند که ویژگی‌های خاصی دارند.,B,0.970147430896759,B,0.9987038373947144,True,True,True,True,[1.5742347e-02 9.7014743e-01 2.1764376e-04 1.3892571e-02],[4.7062297e-04 9.9870384e-01 2.4942105e-05 8.0055662e-04]
